Customer_ID,Policy_ID,Customer_Age,Gender,Policy_Type,Monthly_Income,Vehicle_or_Property_Age,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Risk_Score,Location,Policy_Upgrade
CUST104238,POL104238,45,Female,Property,52209.48,7,2,0,1291.47,3439.28,Medium,Dallas,1
CUST104239,POL104239,42,Male,Health,58781.42,5,1,0,1135.72,2224.86,Low,Chicago,1
CUST104240,POL104240,35,Male,Auto,53679.22,6,4,0,1369.23,3683.33,High,Los Angeles,2
CUST104241,POL104241,36,Female,Life,69452.87,4,1,1,1005.68,598.2,Medium,Los Angeles,0
CUST104242,POL104242,32,Female,Property,62927.43,6,3,0,1408.71,4176.45,High,Dallas,0
CUST104243,POL104243,53,Male,Property,68089.04,0,1,0,993.94,2108.19,Low,Houston,1
CUST104244,POL104244,39,Other,Health,76372.77,2,2,0,1232.13,585.94,Low,New York,0
CUST104245,POL104245,36,Female,Life,44455.39,3,0,0,976.24,1772.17,Low,New York,0
CUST104246,POL104246,23,Male,Life,46971.68,5,2,0,1199.07,833.25,Low,Dallas,1
CUST104247,POL104247,47,Male,Life,89011.38,5,2,0,1240.15,3257.53,Low,Houston,0
CUST104248,POL104248,63,Female,Property,25598.61,6,3,1,1271.95,3085.56,High,New York,1
CUST104249,POL104249,50,Female,Life,63961.19,3,0,0,970.21,842.98,Low,Dallas,0
CUST104250,POL104250,27,Female,Auto,59354.71,4,0,0,985.0,2054.73,Low,New York,0
CUST104251,POL104251,41,Female,Health,55547.2,6,1,0,1203.44,3217.63,Low,Dallas,2
CUST104252,POL104252,46,Male,Property,78999.08,7,1,0,1122.6,1847.85,Low,Dallas,1
CUST104253,POL104253,42,Male,Health,74754.67,4,0,0,1106.28,1001.19,Low,Chicago,0
CUST104254,POL104254,43,Female,Property,36298.89,6,1,1,1088.02,2267.55,Medium,Houston,0
CUST104255,POL104255,33,Male,Health,50067.81,2,0,0,910.22,1197.95,Low,New York,0
CUST104256,POL104256,28,Female,Property,49184.23,7,1,1,1021.37,1153.05,Medium,Houston,1
CUST104257,POL104257,42,Male,Life,95152.43,2,0,0,1059.4,1202.31,Low,New York,0
CUST104258,POL104258,35,Other,Auto,49531.63,5,3,1,1424.2,2889.44,High,Chicago,0
CUST104259,POL104259,39,Female,Health,48164.76,5,3,0,1379.56,2192.94,Low,Los Angeles,1
CUST104260,POL104260,20,Female,Auto,87486.69,4,1,0,1168.51,2096.51,Low,Chicago,1
CUST104261,POL104261,37,Male,Health,67565.7,6,0,1,1013.1,1064.91,Medium,Los Angeles,1
CUST104262,POL104262,52,Female,Auto,45651.09,5,1,1,1144.1,1462.11,Medium,Dallas,1
CUST104263,POL104263,39,Male,Auto,85636.12,4,2,0,1285.76,3048.43,Medium,Los Angeles,0
CUST104264,POL104264,23,Female,Health,53312.66,1,2,0,1160.57,1705.76,Low,New York,0
CUST104265,POL104265,36,Female,Auto,64472.68,3,1,0,1036.64,1498.32,Low,Houston,1
CUST104266,POL104266,47,Female,Auto,51268.31,2,2,0,1265.12,2272.95,Low,Dallas,0
CUST104267,POL104267,62,Female,Auto,63227.11,5,2,1,1255.37,1889.31,Medium,Los Angeles,1
CUST104268,POL104268,45,Male,Property,85698.8,6,1,0,1135.45,1000.8,Low,Los Angeles,1
CUST104269,POL104269,51,Female,Auto,59625.57,6,0,0,1081.88,1749.54,Low,New York,1
CUST104270,POL104270,37,Male,Auto,70921.74,4,0,0,1023.39,620.35,Low,Chicago,1
CUST104271,POL104271,33,Male,Property,59805.02,4,1,0,1200.33,2285.36,Low,Chicago,1
CUST104272,POL104272,47,Other,Health,44249.63,4,0,1,966.44,1652.2,Medium,Los Angeles,1
CUST104273,POL104273,60,Male,Life,56219.58,4,3,1,1376.77,3591.9,High,New York,1
CUST104274,POL104274,54,Male,Life,75716.7,2,1,0,1151.02,2258.19,Low,Dallas,0
CUST104275,POL104275,32,Male,Health,52873.15,4,1,0,1201.77,2005.27,Low,Chicago,0
CUST104276,POL104276,51,Female,Health,64588.4,4,1,0,1092.57,2447.52,Low,Los Angeles,1
CUST104277,POL104277,47,Female,Auto,48285.85,7,2,0,1171.9,1420.62,Low,Chicago,2
CUST104278,POL104278,42,Female,Auto,78286.74,3,1,0,1126.27,2946.52,Medium,Chicago,1
CUST104279,POL104279,33,Male,Health,68710.04,2,2,0,1147.17,891.46,Low,Los Angeles,2
CUST104280,POL104280,39,Female,Health,58700.52,5,2,0,1100.45,2161.23,Low,Dallas,0
CUST104281,POL104281,58,Female,Life,75694.23,2,2,1,1201.0,2266.11,Medium,Los Angeles,1
CUST104282,POL104282,28,Female,Health,70583.14,6,3,0,1385.05,2810.0,Medium,New York,2
CUST104283,POL104283,51,Male,Health,94773.09,5,2,1,1245.32,2043.41,Medium,Los Angeles,1
CUST104284,POL104284,26,Male,Property,61426.78,6,1,1,1111.52,2891.56,High,New York,0
CUST104285,POL104285,20,Female,Health,57224.76,2,2,0,1289.5,3711.06,Low,Chicago,0
CUST104286,POL104286,34,Male,Health,65973.48,3,2,0,1276.54,1071.47,Low,New York,1
CUST104287,POL104287,41,Male,Auto,57698.53,4,2,0,1172.79,3523.59,Medium,Los Angeles,1
CUST104288,POL104288,28,Female,Life,77978.78,4,2,0,1105.13,2261.7,Low,New York,1
CUST104289,POL104289,56,Male,Health,56508.41,3,1,0,1196.99,1673.83,Low,Houston,1
CUST104290,POL104290,69,Female,Property,56268.19,3,2,1,1221.26,1648.16,Medium,Houston,0
CUST104291,POL104291,35,Female,Life,46804.16,1,1,0,1104.78,860.32,Low,Chicago,1
CUST104292,POL104292,29,Male,Auto,51435.77,5,1,0,1160.49,2403.43,Low,Los Angeles,0
CUST104293,POL104293,51,Male,Property,65947.93,1,1,0,1082.01,1241.62,Low,Chicago,0
CUST104294,POL104294,38,Male,Property,69574.12,8,1,0,1132.45,2608.46,Medium,Chicago,0
CUST104295,POL104295,52,Female,Auto,65609.71,5,0,0,973.34,2402.08,Low,Houston,1
CUST104296,POL104296,32,Female,Life,71477.85,4,0,0,1082.12,3159.41,Low,New York,0
CUST104297,POL104297,37,Male,Health,54126.13,5,0,1,1014.9,2628.84,Medium,New York,1
CUST104298,POL104298,68,Female,Health,50834.61,3,0,0,1048.43,1444.64,Low,Dallas,0
CUST104299,POL104299,29,Female,Property,56245.74,0,0,0,993.71,826.74,Low,Houston,1
CUST104300,POL104300,45,Female,Health,83233.42,2,1,0,1164.81,1344.31,Low,New York,1
CUST104301,POL104301,48,Male,Life,49394.73,3,1,0,1070.84,2175.89,Low,Los Angeles,0
CUST104302,POL104302,52,Male,Property,56159.17,3,2,0,1244.25,1284.05,Low,Dallas,2
CUST104303,POL104303,51,Male,Auto,57319.66,3,1,1,1188.98,871.32,Medium,Chicago,0
CUST104304,POL104304,35,Male,Life,53130.55,0,0,0,1019.2,2289.48,Low,Houston,0
CUST104305,POL104305,27,Male,Life,77183.66,4,1,0,1164.0,3273.04,Low,Dallas,0
CUST104306,POL104306,77,Female,Auto,67162.88,2,2,1,1330.71,4048.87,High,New York,0
CUST104307,POL104307,18,Male,Property,55775.99,11,2,0,1267.58,2932.26,Medium,Los Angeles,2
CUST104308,POL104308,46,Male,Health,67952.76,3,1,0,1130.01,2443.05,Low,Chicago,1
CUST104309,POL104309,48,Female,Health,81636.5,3,3,1,1335.48,895.62,Medium,Dallas,0
CUST104310,POL104310,45,Female,Property,43067.06,4,0,0,952.06,1124.81,Low,Los Angeles,1
CUST104311,POL104311,27,Female,Life,57182.34,4,2,0,1259.4,3647.18,Low,Dallas,0
CUST104312,POL104312,47,Female,Auto,49549.72,4,3,1,1256.81,1205.56,High,Chicago,2
CUST104313,POL104313,31,Female,Auto,91118.79,7,1,0,1146.85,1098.83,Low,Dallas,0
CUST104314,POL104314,18,Male,Auto,71022.59,1,0,1,964.61,1675.98,Medium,Houston,1
CUST104315,POL104315,66,Other,Auto,73636.45,7,0,0,1059.59,1550.05,Low,Houston,0
CUST104316,POL104316,29,Male,Life,74190.67,4,2,0,1239.36,842.25,Low,Houston,0
CUST104317,POL104317,36,Male,Life,80903.34,2,0,1,1136.95,691.09,Medium,Houston,1
CUST104318,POL104318,47,Female,Health,56935.87,5,2,0,1275.0,1212.52,Low,Dallas,0
CUST104319,POL104319,18,Female,Auto,63381.95,8,2,1,1260.02,1792.51,Medium,Houston,0
CUST104320,POL104320,18,Male,Auto,59406.31,3,0,0,1025.26,1876.32,Low,New York,2
CUST104321,POL104321,54,Female,Property,66959.93,2,3,0,1307.98,787.17,Medium,Dallas,0
CUST104322,POL104322,32,Male,Auto,38412.05,2,1,0,1162.91,1298.29,Low,New York,0
CUST104323,POL104323,53,Female,Auto,78488.7,5,1,1,1096.39,1976.84,Medium,Houston,0
CUST104324,POL104324,39,Female,Health,60126.63,9,3,0,1424.22,2891.23,Medium,Houston,0
CUST104325,POL104325,52,Male,Health,45151.97,9,0,0,904.57,1784.58,Low,Chicago,0
CUST104326,POL104326,63,Male,Health,42934.82,6,3,0,1277.47,3258.62,Medium,Houston,0
CUST104327,POL104327,21,Female,Health,39131.13,7,2,0,1161.03,2787.73,Low,Dallas,0
CUST104328,POL104328,45,Female,Life,79006.16,2,2,0,1138.41,2951.84,Low,New York,0
CUST104329,POL104329,21,Male,Health,76809.66,2,0,1,1053.31,1596.75,Medium,Los Angeles,0
CUST104330,POL104330,18,Female,Health,73050.04,8,1,0,1078.86,1702.7,Low,Los Angeles,0
CUST104331,POL104331,46,Male,Property,74399.5,6,1,0,1144.08,2947.56,Medium,Dallas,0
CUST104332,POL104332,35,Other,Property,37896.81,1,0,0,961.96,692.59,Low,Houston,1
CUST104333,POL104333,39,Male,Auto,48379.16,5,0,1,1067.47,833.84,Medium,New York,2
CUST104334,POL104334,51,Male,Auto,54342.46,5,5,0,1532.91,1332.26,Medium,Dallas,0
CUST104335,POL104335,41,Female,Life,83274.61,4,1,0,1122.28,1628.72,Low,Dallas,0
CUST104336,POL104336,46,Male,Property,33368.61,6,0,0,966.87,1172.18,Low,Los Angeles,0
CUST104337,POL104337,19,Female,Auto,93358.96,7,0,0,979.89,981.39,Low,Los Angeles,0
CUST104338,POL104338,45,Female,Life,44858.99,0,1,0,1089.67,1068.09,Low,Dallas,0
CUST104339,POL104339,58,Male,Auto,26861.71,5,0,0,968.42,1921.9,Medium,Los Angeles,0
CUST104340,POL104340,55,Male,Life,74618.4,6,1,0,1122.91,1057.87,Low,Houston,1
CUST104341,POL104341,45,Male,Life,73219.11,4,2,1,1284.21,2111.46,Medium,Los Angeles,0
CUST104342,POL104342,28,Male,Auto,48333.59,4,2,0,1245.35,1570.87,Low,Houston,0
CUST104343,POL104343,50,Female,Auto,52444.22,4,0,0,1045.0,1149.21,Low,Los Angeles,1
CUST104344,POL104344,50,Female,Life,63223.08,5,0,0,1037.5,2767.14,Low,Chicago,2
CUST104345,POL104345,37,Male,Property,68275.45,4,2,0,1171.84,3378.71,Medium,Houston,0
CUST104346,POL104346,39,Female,Life,58595.7,4,1,0,1165.78,3126.85,Low,New York,2
CUST104347,POL104347,37,Male,Auto,83683.06,6,3,0,1275.4,2584.93,High,Chicago,0
CUST104348,POL104348,39,Female,Life,48344.82,1,2,0,1211.26,2319.83,Low,Chicago,2
CUST104349,POL104349,38,Female,Property,71901.57,3,2,0,1255.52,3414.93,Medium,Los Angeles,0
CUST104350,POL104350,39,Male,Property,60909.02,9,0,1,1007.41,2557.53,High,Houston,1
CUST104351,POL104351,51,Male,Life,61942.04,9,2,0,1219.6,1984.91,Low,Houston,0
CUST104352,POL104352,29,Male,Health,76296.79,3,0,1,1046.36,1469.49,Medium,New York,0
CUST104353,POL104353,36,Male,Health,55562.87,5,0,1,957.38,1852.26,Medium,Los Angeles,0
CUST104354,POL104354,62,Other,Life,37270.06,4,1,0,1146.81,1051.3,Low,Los Angeles,2
CUST104355,POL104355,37,Female,Health,62327.77,6,0,0,990.19,1094.6,Low,Los Angeles,0
CUST104356,POL104356,59,Male,Property,61505.33,5,0,0,926.1,1525.72,Low,Houston,1
CUST104357,POL104357,44,Male,Life,94215.86,5,0,1,1007.01,1233.9,Medium,Los Angeles,1
CUST104358,POL104358,37,Female,Life,64100.06,4,0,1,1031.94,868.76,Medium,Chicago,1
CUST104359,POL104359,26,Male,Health,57697.54,4,0,0,1023.16,2748.02,Low,Chicago,1
CUST104360,POL104360,41,Male,Life,53638.01,4,1,0,1157.04,1321.39,Low,Los Angeles,0
CUST104361,POL104361,55,Male,Health,52330.97,5,2,0,1220.18,2343.08,Low,Houston,0
CUST104362,POL104362,39,Male,Property,58336.19,2,1,0,1015.7,1898.69,Low,Los Angeles,1
CUST104363,POL104363,63,Female,Property,30233.86,8,2,0,1222.61,734.26,Low,Dallas,0
CUST104364,POL104364,52,Female,Property,72207.34,5,0,0,972.04,1277.7,Low,New York,0
CUST104365,POL104365,42,Male,Life,83915.57,7,1,1,1124.74,949.59,Medium,Los Angeles,1
CUST104366,POL104366,52,Female,Life,68640.44,4,3,0,1321.88,4336.06,Medium,Chicago,1
CUST104367,POL104367,35,Female,Health,98780.76,6,2,0,1205.21,3064.82,Low,Chicago,1
CUST104368,POL104368,28,Male,Auto,77006.93,4,1,0,1084.21,1251.72,Low,Chicago,0
CUST104369,POL104369,54,Female,Health,86928.51,7,2,0,1263.71,2454.85,Low,Chicago,0
CUST104370,POL104370,34,Male,Property,69395.93,1,2,1,1177.96,3419.55,High,Los Angeles,1
CUST104371,POL104371,43,Male,Auto,42731.64,8,0,0,1006.64,1553.8,Low,New York,0
CUST104372,POL104372,18,Male,Health,52980.78,5,2,0,1243.43,3482.6,Low,Dallas,1
CUST104373,POL104373,25,Female,Auto,48803.66,5,2,0,1190.53,1836.26,Low,Houston,1
CUST104374,POL104374,43,Female,Property,70098.08,6,2,0,1206.33,2325.6,Low,Chicago,0
CUST104375,POL104375,28,Male,Life,54034.41,4,1,1,1221.22,1179.69,Medium,Los Angeles,1
CUST104376,POL104376,25,Female,Health,69287.34,2,2,1,1251.41,3631.39,Medium,Los Angeles,0
CUST104377,POL104377,42,Male,Property,54240.6,4,0,0,1022.81,2290.8,Low,New York,0
CUST104378,POL104378,54,Female,Life,65954.98,5,0,1,1017.44,590.07,Medium,Los Angeles,1
CUST104379,POL104379,40,Male,Life,88218.66,6,0,0,983.62,2687.15,Low,Los Angeles,1
CUST104380,POL104380,50,Female,Life,52590.49,3,1,0,1091.67,2514.48,Low,New York,0
CUST104381,POL104381,42,Female,Auto,82091.54,2,5,0,1435.82,2623.81,High,Dallas,0
CUST104382,POL104382,36,Female,Life,70108.32,4,1,0,1185.07,1067.39,Low,Houston,1
CUST104383,POL104383,39,Female,Life,68324.4,6,0,0,1040.15,706.05,Low,Los Angeles,0
CUST104384,POL104384,24,Male,Life,63267.54,7,0,0,1084.36,2556.8,Low,New York,1
CUST104385,POL104385,31,Female,Life,89649.87,2,1,0,1165.59,2026.86,Low,Chicago,1
CUST104386,POL104386,48,Male,Life,86365.21,5,3,1,1281.27,2288.98,Medium,Los Angeles,1
CUST104387,POL104387,41,Male,Property,46977.37,5,1,0,1195.18,2383.49,Low,Houston,0
CUST104388,POL104388,46,Male,Life,36460.51,6,4,0,1452.06,924.35,Low,Los Angeles,1
CUST104389,POL104389,54,Male,Property,62087.61,5,1,1,1143.76,3627.65,High,Dallas,2
CUST104390,POL104390,66,Male,Health,55089.87,4,1,0,1207.9,1986.83,Low,Chicago,0
CUST104391,POL104391,44,Female,Health,55541.78,6,1,0,1102.77,2801.66,Low,New York,1
CUST104392,POL104392,37,Female,Health,67084.06,5,2,0,1213.55,1577.25,Low,Los Angeles,2
CUST104393,POL104393,19,Male,Auto,49693.47,3,0,0,887.88,2342.29,Low,Dallas,0
CUST104394,POL104394,31,Female,Life,57366.41,5,0,0,906.91,822.16,Low,Los Angeles,0
CUST104395,POL104395,33,Male,Life,60681.13,5,3,0,1355.23,1320.32,Low,Houston,0
CUST104396,POL104396,50,Female,Life,58334.18,2,1,0,1007.27,1304.36,Low,Los Angeles,1
CUST104397,POL104397,46,Male,Life,74732.59,5,2,1,1222.91,670.8,Medium,Houston,0
CUST104398,POL104398,23,Male,Property,81607.78,5,1,0,1145.94,2721.5,Medium,New York,0
CUST104399,POL104399,61,Female,Health,84697.23,5,3,0,1427.67,1036.1,Low,New York,0
CUST104400,POL104400,55,Male,Property,74660.04,5,1,0,1075.85,1099.86,Low,Houston,0
CUST104401,POL104401,34,Male,Life,47229.2,3,1,0,1034.75,1472.72,Low,Dallas,1
CUST104402,POL104402,45,Male,Health,55367.32,4,2,0,1306.5,2794.1,Low,Dallas,1
CUST104403,POL104403,32,Male,Life,77460.38,7,2,0,1212.88,3339.33,Low,New York,0
CUST104404,POL104404,41,Female,Life,51218.56,2,2,0,1127.72,3292.43,Low,Chicago,1
CUST104405,POL104405,27,Male,Property,68347.83,4,2,0,1259.36,2602.11,Medium,Chicago,0
CUST104406,POL104406,42,Male,Health,74453.58,4,2,0,1161.54,2282.42,Low,Los Angeles,0
CUST104407,POL104407,22,Female,Health,48893.59,3,0,0,958.28,790.15,Low,Los Angeles,2
CUST104408,POL104408,18,Male,Property,38411.41,5,1,0,1012.12,2315.84,Low,Los Angeles,0
CUST104409,POL104409,30,Male,Auto,51188.36,9,1,0,1156.39,795.92,Low,Los Angeles,0
CUST104410,POL104410,39,Male,Auto,81985.26,5,2,0,1337.86,2089.1,Low,Houston,1
CUST104411,POL104411,29,Male,Auto,38129.05,5,2,1,1201.71,1665.21,Medium,Dallas,0
CUST104412,POL104412,55,Male,Auto,88108.66,10,1,0,1200.02,2594.34,Medium,New York,2
CUST104413,POL104413,56,Male,Health,61543.96,2,0,0,996.15,2993.67,Low,Houston,0
CUST104414,POL104414,41,Female,Auto,54226.62,2,4,0,1392.09,3851.03,High,Los Angeles,0
CUST104415,POL104415,34,Male,Auto,43076.15,6,0,0,1042.55,2300.91,Low,Dallas,1
CUST104416,POL104416,55,Female,Auto,48471.03,5,3,1,1373.59,823.89,High,Los Angeles,0
CUST104417,POL104417,38,Other,Life,69562.62,2,1,0,1020.07,1894.68,Low,Chicago,0
CUST104418,POL104418,54,Male,Health,45293.23,5,0,0,1078.24,2459.32,Low,Los Angeles,2
CUST104419,POL104419,67,Female,Health,77342.15,6,1,0,1103.45,1833.9,Low,New York,0
CUST104420,POL104420,62,Female,Health,54586.24,5,1,0,1056.03,1828.19,Low,Chicago,2
CUST104421,POL104421,39,Female,Property,31526.68,3,1,0,1187.32,890.25,Low,Chicago,1
CUST104422,POL104422,31,Female,Health,73218.74,7,2,0,1283.0,2364.07,Low,Chicago,1
CUST104423,POL104423,34,Female,Health,22602.18,7,0,0,1049.79,3029.84,Medium,New York,1
CUST104424,POL104424,41,Male,Property,56239.0,5,1,0,1250.75,2912.69,Medium,Dallas,1
CUST104425,POL104425,60,Male,Life,47335.26,5,3,1,1464.77,4225.45,High,Los Angeles,2
CUST104426,POL104426,27,Male,Auto,66710.94,4,1,0,1061.22,1923.54,Low,Houston,0
CUST104427,POL104427,52,Other,Property,68703.12,4,1,0,1160.4,2225.02,Low,Houston,1
CUST104428,POL104428,49,Other,Property,61131.31,8,1,0,1093.02,802.51,Low,Houston,0
CUST104429,POL104429,30,Female,Health,14060.27,3,1,0,1037.39,1948.38,Low,Dallas,0
CUST104430,POL104430,24,Female,Health,75605.59,7,1,0,1203.97,1306.66,Low,Dallas,0
CUST104431,POL104431,43,Male,Property,38683.47,3,1,0,1161.19,2642.99,Medium,Dallas,0
CUST104432,POL104432,31,Male,Auto,68479.15,3,0,0,1021.04,737.2,Low,Dallas,1
CUST104433,POL104433,24,Female,Health,58931.65,0,1,1,997.15,2148.13,Medium,Dallas,0
CUST104434,POL104434,38,Male,Property,55775.32,3,1,0,1138.24,1840.02,Low,Houston,0
CUST104435,POL104435,34,Female,Auto,58228.91,2,4,0,1431.39,4237.81,High,Chicago,1
CUST104436,POL104436,44,Female,Property,63680.8,5,2,0,1316.16,2267.31,Low,Los Angeles,0
CUST104437,POL104437,40,Female,Property,67495.44,4,1,1,1088.23,3067.59,High,New York,1
CUST104438,POL104438,45,Male,Auto,53409.6,6,0,0,1045.52,2257.65,Low,Houston,0
CUST104439,POL104439,37,Male,Property,34596.43,7,0,0,930.47,2042.86,Low,New York,0
CUST104440,POL104440,40,Male,Property,56789.92,3,1,1,1149.23,1522.38,Medium,Houston,0
CUST104441,POL104441,29,Female,Health,54189.37,4,1,1,1124.72,1620.74,Medium,Chicago,1
CUST104442,POL104442,49,Male,Life,39765.14,3,2,0,1236.65,3474.5,Low,Chicago,2
CUST104443,POL104443,18,Female,Property,79889.45,7,0,0,1048.51,855.07,Low,Houston,0
CUST104444,POL104444,37,Male,Life,50613.69,5,2,0,1207.96,3546.52,Low,Dallas,0
CUST104445,POL104445,26,Female,Property,61181.48,4,1,0,984.83,1852.59,Low,Chicago,1
CUST104446,POL104446,42,Female,Property,83523.08,5,0,0,986.07,2092.29,Low,Dallas,1
CUST104447,POL104447,53,Male,Life,61083.1,6,1,1,1158.52,3212.41,Medium,Dallas,1
CUST104448,POL104448,37,Female,Auto,80247.91,5,1,0,1135.59,2979.39,Medium,Dallas,0
CUST104449,POL104449,42,Female,Health,88741.88,2,1,0,1201.99,2848.41,Low,Dallas,1
CUST104450,POL104450,49,Male,Property,47300.89,6,1,1,1067.13,594.43,Medium,Dallas,2
CUST104451,POL104451,43,Female,Health,48959.41,5,2,1,1265.69,3719.64,Medium,Dallas,1
CUST104452,POL104452,45,Female,Auto,55410.16,2,2,0,1102.32,2091.04,Low,Houston,1
CUST104453,POL104453,47,Female,Property,65532.66,4,1,1,1142.3,636.46,Medium,Chicago,0
CUST104454,POL104454,65,Male,Life,48024.57,6,2,0,1274.63,3673.75,Low,Dallas,2
CUST104455,POL104455,40,Female,Property,73818.99,7,1,0,1109.0,2218.97,Low,Houston,2
CUST104456,POL104456,50,Female,Life,48305.33,2,2,0,1215.72,3175.14,Low,Chicago,1
CUST104457,POL104457,31,Male,Health,65811.19,6,1,0,1132.35,2461.52,Low,Houston,1
CUST104458,POL104458,36,Male,Property,48847.61,8,1,0,1139.4,2575.27,Medium,Dallas,0
CUST104459,POL104459,40,Female,Life,55400.97,5,2,0,1240.22,1091.34,Low,Houston,1
CUST104460,POL104460,46,Female,Property,50868.65,2,3,0,1342.13,4116.47,High,Dallas,1
CUST104461,POL104461,45,Female,Property,73368.3,6,0,0,969.7,2404.33,Low,New York,1
CUST104462,POL104462,53,Female,Property,68425.98,7,0,0,1019.8,1195.23,Low,Los Angeles,1
CUST104463,POL104463,39,Female,Life,61053.16,6,0,0,1009.99,1173.95,Low,Los Angeles,1
CUST104464,POL104464,23,Female,Auto,63102.7,3,1,0,1101.64,2992.36,Medium,Chicago,0
CUST104465,POL104465,40,Male,Health,79576.71,5,1,0,1076.01,767.66,Low,New York,0
CUST104466,POL104466,37,Male,Property,44292.68,4,1,1,1138.05,710.41,Medium,Dallas,1
CUST104467,POL104467,55,Male,Auto,51917.32,4,0,0,1076.5,2164.14,Low,Dallas,1
CUST104468,POL104468,34,Male,Health,70994.12,7,2,0,1302.56,3067.15,Low,Houston,0
CUST104469,POL104469,42,Female,Property,27299.39,4,0,0,1005.17,2456.71,Medium,New York,1
CUST104470,POL104470,29,Female,Life,88086.6,5,0,0,1057.33,2775.97,Low,Houston,0
CUST104471,POL104471,43,Male,Auto,59906.17,3,0,0,1060.52,3532.63,Medium,Los Angeles,1
CUST104472,POL104472,53,Female,Life,57223.97,5,0,0,1084.67,3420.21,Low,Los Angeles,2
CUST104473,POL104473,28,Female,Auto,62852.01,7,2,0,1243.39,1208.08,Low,New York,0
CUST104474,POL104474,59,Female,Auto,55760.11,4,1,0,1117.06,2207.86,Low,New York,0
CUST104475,POL104475,56,Male,Auto,48744.31,3,0,0,935.43,845.43,Low,New York,0
CUST104476,POL104476,31,Female,Health,72272.19,7,0,0,952.5,1766.94,Low,New York,0
CUST104477,POL104477,46,Male,Health,70909.13,6,1,0,1127.22,1728.67,Low,Houston,1
CUST104478,POL104478,51,Female,Life,64088.72,6,1,0,1168.17,814.53,Low,New York,0
CUST104479,POL104479,34,Female,Life,69340.92,6,0,0,1071.54,1789.12,Low,Chicago,1
CUST104480,POL104480,28,Male,Auto,49489.92,2,2,0,1220.85,1007.28,Low,New York,1
CUST104481,POL104481,30,Female,Property,67415.39,1,2,0,1172.93,2756.73,Medium,Los Angeles,1
CUST104482,POL104482,46,Female,Life,53428.43,3,0,0,1002.18,1545.44,Low,Houston,1
CUST104483,POL104483,47,Male,Property,49674.89,6,0,0,1039.01,2355.97,Low,Los Angeles,0
CUST104484,POL104484,21,Male,Health,46096.62,6,0,0,1011.99,2608.91,Low,Los Angeles,2
CUST104485,POL104485,56,Female,Health,54173.82,3,1,0,1156.25,1710.34,Low,Chicago,1
CUST104486,POL104486,31,Male,Health,53957.43,4,0,0,996.78,1863.66,Low,Los Angeles,0
CUST104487,POL104487,25,Other,Health,41788.6,1,2,0,1167.64,1509.36,Low,Houston,2
CUST104488,POL104488,18,Female,Health,51208.77,5,0,0,997.4,1620.33,Low,New York,0
CUST104489,POL104489,39,Other,Life,38533.29,4,1,0,1162.17,1758.64,Low,Dallas,0
CUST104490,POL104490,18,Male,Life,70945.85,4,1,0,1186.69,1688.52,Low,New York,0
CUST104491,POL104491,25,Male,Health,62925.94,7,2,1,1144.24,2908.59,Medium,Dallas,0
CUST104492,POL104492,50,Other,Property,63489.7,8,0,1,999.06,1419.13,Medium,Houston,1
CUST104493,POL104493,38,Female,Auto,57945.08,5,0,1,1069.93,2490.94,Medium,Houston,1
CUST104494,POL104494,52,Male,Auto,67997.22,8,1,0,1140.92,2744.29,Medium,Chicago,1
CUST104495,POL104495,57,Male,Property,59956.71,4,1,0,1060.23,1532.69,Low,Houston,0
CUST104496,POL104496,35,Male,Life,76938.35,1,2,0,1281.85,1081.63,Low,Chicago,1
CUST104497,POL104497,38,Female,Life,47129.25,6,0,0,987.46,1679.47,Low,Los Angeles,1
CUST104498,POL104498,45,Female,Life,72925.6,1,1,0,1107.59,2732.4,Low,Chicago,2
CUST104499,POL104499,40,Male,Auto,67477.17,4,2,1,1145.59,2182.24,Medium,Houston,1
CUST104500,POL104500,37,Female,Life,57599.02,4,2,0,1178.84,608.64,Low,Dallas,0
CUST104501,POL104501,51,Male,Life,60857.05,5,2,1,1346.53,1421.86,Medium,Chicago,0
CUST104502,POL104502,38,Female,Health,48343.41,8,1,0,1125.94,2385.7,Low,Chicago,0
CUST104503,POL104503,26,Male,Life,45360.16,5,1,0,1068.68,2567.05,Low,New York,1
CUST104504,POL104504,45,Male,Auto,65242.27,7,0,0,952.43,1887.32,Low,Dallas,1
CUST104505,POL104505,24,Female,Life,65701.11,5,3,0,1370.14,3141.89,Medium,Chicago,1
CUST104506,POL104506,35,Female,Life,66889.64,9,0,1,1081.79,2518.72,Medium,Houston,1
CUST104507,POL104507,23,Female,Health,59684.26,4,1,0,1158.77,3162.87,Low,Dallas,1
CUST104508,POL104508,45,Female,Life,51226.96,5,0,0,921.06,1324.34,Low,Los Angeles,1
CUST104509,POL104509,40,Male,Property,51626.62,5,2,0,1214.83,3225.41,Medium,Chicago,1
CUST104510,POL104510,43,Male,Life,75019.95,5,2,0,1158.34,3300.69,Low,Los Angeles,0
CUST104511,POL104511,23,Male,Life,48436.89,4,1,0,1093.12,739.05,Low,Dallas,0
CUST104512,POL104512,43,Male,Auto,78074.78,1,1,1,1110.04,1001.06,Medium,Chicago,2
CUST104513,POL104513,31,Female,Property,64563.01,2,0,0,989.32,2524.93,Medium,Dallas,1
CUST104514,POL104514,49,Male,Property,37758.15,7,1,1,1088.25,1060.53,Medium,New York,0
