customer_id,policy_id,policy_type,vehicle_or_property_age,claim_history,fraudulent_claim,premium_amount
CUST108234,POL202910,Health,2,3,0,1317.0
CUST102762,POL202911,Auto,5,0,0,1021.0
CUST109696,POL202912,Life,5,2,0,1215.5
CUST109513,POL202913,Property,4,2,0,1223.0
CUST102526,POL202914,Property,7,6,1,1619.0
CUST102526,POL202915,Auto,8,1,0,1112.5
CUST102804,POL202916,Auto,5,1,0,1115.0
CUST109914,POL202917,Auto,3,2,0,1217.5
CUST105531,POL202918,Health,9,2,0,1222.5
CUST105531,POL202919,Health,5,1,0,1114.0
CUST109234,POL202920,Property,3,0,0,1026.0
CUST100674,POL202921,Life,5,0,0,1022.0
CUST100674,POL202922,Health,3,1,1,1120.0
CUST100464,POL202923,Property,2,0,0,1024.5
CUST100464,POL202924,Property,5,0,0,1023.5
CUST101330,POL202925,Life,7,3,1,1329.0
CUST101330,POL202926,Health,4,0,0,1019.0
CUST100744,POL202927,Life,6,2,0,1217.0
CUST109449,POL202928,Property,6,1,1,1128.0
CUST109449,POL202929,Life,5,1,0,1116.0
CUST104336,POL202930,Life,6,0,0,1018.0
CUST104336,POL202931,Health,3,0,1,1024.0
CUST103453,POL202932,Life,6,1,0,1126.0
CUST103453,POL202933,Auto,4,0,1,1030.0
CUST109373,POL202934,Property,3,0,0,1024.0
CUST106825,POL202935,Health,5,3,0,1318.5
CUST100496,POL202936,Life,4,0,0,1029.0
CUST100496,POL202937,Auto,6,2,0,1212.5
CUST108159,POL202938,Life,8,1,1,1115.5
CUST108159,POL202939,Life,6,2,0,1220.5
CUST108938,POL202940,Life,5,4,0,1413.5
CUST104745,POL202941,Property,5,0,0,1025.0
CUST104745,POL202942,Health,3,1,0,1120.5
CUST104949,POL202943,Health,2,0,0,1013.0
CUST104949,POL202944,Property,0,2,0,1227.0
CUST107912,POL202945,Auto,8,3,0,1327.5
CUST107912,POL202946,Health,5,2,1,1213.5
CUST104012,POL202947,Health,5,1,0,1117.0
CUST104012,POL202948,Auto,3,1,0,1116.5
CUST106653,POL202949,Property,6,2,0,1216.0
CUST104873,POL202950,Property,6,1,1,1114.0
CUST107430,POL202951,Health,5,0,0,1029.5
CUST107430,POL202952,Life,5,4,0,1418.5
CUST101195,POL202953,Life,5,2,0,1222.5
CUST100981,POL202954,Life,5,1,0,1129.0
CUST102589,POL202955,Property,4,1,0,1125.5
CUST107202,POL202956,Health,4,0,0,1018.5
CUST106809,POL202957,Life,0,0,0,1015.0
CUST107933,POL202958,Property,6,3,0,1313.5
CUST107609,POL202959,Auto,7,1,0,1128.5
CUST107609,POL202960,Property,6,1,1,1118.0
CUST103342,POL202961,Life,10,0,0,1021.0
CUST105573,POL202962,Health,3,0,0,1023.0
CUST105573,POL202963,Property,5,2,0,1215.0
CUST109939,POL202964,Health,5,1,1,1116.0
CUST109939,POL202965,Health,2,1,1,1118.0
CUST102353,POL202966,Auto,3,0,0,1022.5
CUST105121,POL202967,Auto,2,3,0,1312.5
CUST105231,POL202968,Life,4,1,0,1127.0
CUST105658,POL202969,Auto,4,2,0,1222.0
CUST106532,POL202970,Auto,4,0,0,1022.0
CUST102142,POL202971,Property,3,2,0,1221.5
CUST106070,POL202972,Life,4,2,0,1216.5
CUST108437,POL202973,Property,6,1,0,1119.5
CUST108437,POL202974,Auto,4,2,1,1221.0
CUST109202,POL202975,Auto,4,3,0,1321.5
CUST101739,POL202976,Property,8,3,0,1320.5
CUST101739,POL202977,Health,8,0,0,1028.0
CUST105228,POL202978,Life,7,2,1,1223.5
CUST105228,POL202979,Property,5,0,1,1017.5
CUST103960,POL202980,Property,3,0,1,1017.0
CUST107642,POL202981,Property,6,0,0,1023.5
CUST102007,POL202982,Auto,7,2,1,1223.0
CUST102007,POL202983,Life,2,3,0,1315.0
CUST104382,POL202984,Life,3,0,0,1019.0
CUST107366,POL202985,Life,5,2,0,1213.5
CUST107366,POL202986,Health,7,1,0,1129.0
CUST104061,POL202987,Property,6,1,0,1116.5
CUST102308,POL202988,Life,1,0,0,1024.0
CUST102308,POL202989,Property,3,0,0,1013.5
CUST101586,POL202990,Health,4,0,0,1023.5
CUST101586,POL202991,Health,4,1,0,1117.5
CUST100829,POL202992,Property,6,0,0,1023.0
CUST100829,POL202993,Life,5,2,0,1215.5
CUST104754,POL202994,Life,5,1,0,1122.0
CUST106293,POL202995,Property,2,1,1,1129.5
CUST106850,POL202996,Health,2,3,0,1326.5
CUST104067,POL202997,Property,6,0,0,1025.0
CUST104067,POL202998,Property,5,0,0,1020.0
CUST102616,POL202999,Life,3,0,1,1023.0
CUST102616,POL203000,Property,3,0,0,1025.0
CUST105364,POL203001,Health,7,0,0,1019.5
CUST105364,POL203002,Health,5,3,0,1325.5
CUST109464,POL203003,Life,7,1,0,1125.0
CUST109464,POL203004,Health,5,0,0,1017.5
CUST105123,POL203005,Life,9,2,0,1229.0
CUST103110,POL203006,Auto,6,1,0,1116.5
CUST102610,POL203007,Health,1,1,0,1115.0
CUST102610,POL203008,Life,5,2,1,1217.0
CUST108163,POL203009,Property,1,1,0,1125.0
CUST108163,POL203010,Auto,7,1,0,1127.0
CUST108433,POL203011,Auto,2,0,0,1018.5
CUST107648,POL203012,Life,6,0,1,1022.0
CUST108171,POL203013,Auto,5,1,0,1120.0
CUST105055,POL203014,Property,4,0,0,1015.0
CUST108148,POL203015,Auto,6,1,0,1130.0
CUST100379,POL203016,Health,2,3,0,1327.5
CUST100379,POL203017,Auto,5,0,0,1023.5
CUST101475,POL203018,Property,9,4,0,1430.0
CUST106442,POL203019,Auto,2,2,0,1227.5
CUST106442,POL203020,Property,2,1,0,1127.0
CUST108281,POL203021,Health,5,1,1,1124.5
CUST107491,POL203022,Life,2,0,0,1016.5
CUST103944,POL203023,Life,10,2,0,1221.5
CUST103944,POL203024,Property,3,2,1,1225.0
CUST103524,POL203025,Life,2,0,0,1028.0
CUST109557,POL203026,Auto,4,0,1,1018.0
CUST105781,POL203027,Life,6,3,1,1324.0
CUST100797,POL203028,Health,6,1,0,1125.0
CUST100797,POL203029,Health,5,0,0,1019.5
CUST100828,POL203030,Property,5,2,0,1218.5
CUST104609,POL203031,Auto,1,2,0,1222.0
CUST108108,POL203032,Health,5,0,1,1023.0
CUST108108,POL203033,Property,5,1,1,1118.0
CUST109789,POL203034,Auto,6,2,0,1221.5
CUST109789,POL203035,Life,3,1,0,1124.5
CUST107710,POL203036,Health,7,2,1,1220.5
CUST107710,POL203037,Property,3,0,0,1018.0
CUST104681,POL203038,Property,5,0,0,1029.0
CUST108793,POL203039,Property,2,1,0,1115.0
CUST100133,POL203040,Health,3,2,0,1225.0
CUST100133,POL203041,Health,8,0,0,1017.5
CUST101761,POL203042,Auto,5,1,0,1128.5
CUST101761,POL203043,Property,5,1,0,1127.0
CUST107060,POL203044,Property,8,2,0,1225.0
CUST102194,POL203045,Health,4,1,0,1122.0
CUST102194,POL203046,Property,7,1,0,1120.5
CUST104333,POL203047,Property,5,3,0,1328.5
CUST105992,POL203048,Property,6,0,0,1023.0
CUST105992,POL203049,Life,4,1,0,1116.0
CUST106606,POL203050,Property,5,2,0,1229.5
CUST105995,POL203051,Health,7,0,1,1017.0
CUST105995,POL203052,Health,1,1,0,1123.0
CUST100741,POL203053,Auto,2,1,1,1128.5
CUST100741,POL203054,Property,4,1,1,1126.0
CUST106563,POL203055,Property,1,0,0,1021.5
CUST100838,POL203056,Health,7,1,0,1128.0
CUST109343,POL203057,Life,9,2,1,1214.0
CUST109343,POL203058,Life,2,1,0,1120.5
CUST109204,POL203059,Life,4,0,0,1021.5
CUST109204,POL203060,Health,7,1,0,1129.5
CUST103189,POL203061,Auto,9,3,0,1321.5
CUST103189,POL203062,Life,5,2,0,1225.5
CUST105939,POL203063,Property,6,2,0,1222.5
CUST109064,POL203064,Health,6,0,0,1016.0
CUST109064,POL203065,Life,3,1,0,1113.5
CUST104728,POL203066,Auto,3,3,0,1318.0
CUST104728,POL203067,Health,3,1,0,1129.5
CUST101204,POL203068,Auto,4,1,0,1117.0
CUST106329,POL203069,Property,2,1,0,1121.0
CUST106329,POL203070,Life,8,1,0,1127.0
CUST108261,POL203071,Property,0,2,0,1213.5
CUST107378,POL203072,Life,1,2,0,1224.0
CUST109008,POL203073,Auto,4,1,1,1115.5
CUST104582,POL203074,Health,7,2,0,1223.0
CUST104582,POL203075,Life,7,2,0,1226.0
CUST101946,POL203076,Health,9,2,0,1218.0
CUST101946,POL203077,Life,6,2,0,1215.0
CUST102108,POL203078,Health,9,2,0,1218.5
CUST102108,POL203079,Life,7,0,0,1022.0
CUST101584,POL203080,Health,6,2,0,1224.0
CUST106453,POL203081,Auto,2,0,1,1026.0
CUST106453,POL203082,Life,4,0,0,1018.0
CUST106114,POL203083,Health,5,0,1,1025.0
CUST106114,POL203084,Auto,0,2,1,1221.5
CUST105555,POL203085,Health,6,3,0,1325.5
CUST105555,POL203086,Auto,5,0,0,1013.0
CUST109139,POL203087,Auto,5,1,0,1121.0
CUST109139,POL203088,Life,5,0,1,1027.0
CUST105990,POL203089,Health,2,0,0,1019.5
CUST105990,POL203090,Auto,6,1,0,1113.0
CUST102363,POL203091,Auto,6,1,1,1114.5
CUST102363,POL203092,Life,4,0,0,1027.0
CUST103261,POL203093,Life,7,0,0,1029.5
CUST103261,POL203094,Property,5,1,0,1127.5
CUST109870,POL203095,Life,2,2,0,1223.0
CUST108341,POL203096,Life,3,1,1,1126.5
CUST108341,POL203097,Auto,3,2,1,1227.0
CUST106576,POL203098,Auto,4,1,0,1129.5
CUST106576,POL203099,Auto,5,2,0,1224.5
CUST108193,POL203100,Property,3,0,0,1013.5
CUST108193,POL203101,Health,6,0,0,1028.0
CUST100659,POL203102,Health,5,1,0,1119.0
CUST100659,POL203103,Life,2,1,0,1122.0
CUST100742,POL203104,Life,4,0,0,1026.5
CUST100742,POL203105,Property,7,1,0,1113.0
CUST100637,POL203106,Auto,6,3,0,1323.5
CUST102245,POL203107,Property,6,3,0,1313.0
CUST102245,POL203108,Life,3,0,0,1030.0
CUST105456,POL203109,Auto,3,0,0,1024.5
CUST105456,POL203110,Auto,2,0,0,1024.5
CUST107761,POL203111,Health,6,5,1,1525.0
CUST108508,POL203112,Auto,4,1,0,1116.0
CUST107487,POL203113,Auto,6,0,0,1017.5
CUST107487,POL203114,Property,5,0,0,1030.0
CUST102440,POL203115,Life,4,0,0,1019.0
CUST102440,POL203116,Property,3,2,0,1221.0
CUST109932,POL203117,Life,3,0,1,1015.5
CUST109932,POL203118,Life,8,0,0,1028.5
CUST108446,POL203119,Auto,1,0,0,1025.0
CUST108446,POL203120,Property,0,0,0,1027.0
CUST102290,POL203121,Property,3,2,1,1217.5
CUST102290,POL203122,Auto,4,1,0,1125.0
CUST105373,POL203123,Health,7,0,0,1029.5
CUST105373,POL203124,Life,2,2,0,1227.0
CUST105218,POL203125,Health,4,0,0,1024.5
CUST102662,POL203126,Property,6,0,1,1025.5
CUST102662,POL203127,Auto,4,1,0,1113.0
CUST106438,POL203128,Auto,2,4,0,1428.5
CUST104902,POL203129,Property,2,2,0,1213.0
CUST109727,POL203130,Auto,4,0,0,1017.5
CUST109727,POL203131,Property,6,1,1,1115.0
CUST105511,POL203132,Health,0,1,0,1124.5
CUST105511,POL203133,Auto,2,2,0,1217.5
CUST108311,POL203134,Life,7,1,1,1120.0
CUST108311,POL203135,Auto,6,2,0,1227.5
CUST108351,POL203136,Life,6,2,0,1216.5
CUST108721,POL203137,Health,3,1,1,1113.0
CUST108721,POL203138,Auto,6,0,0,1027.0
CUST108025,POL203139,Auto,4,3,0,1326.5
CUST108025,POL203140,Auto,4,0,0,1018.0
CUST109222,POL203141,Health,6,0,0,1023.0
CUST109222,POL203142,Auto,2,0,0,1020.0
CUST104911,POL203143,Health,5,2,1,1212.5
CUST104911,POL203144,Health,2,2,1,1225.5
CUST107780,POL203145,Property,5,0,0,1014.5
CUST107780,POL203146,Property,4,0,1,1020.5
CUST100272,POL203147,Health,4,0,0,1026.5
CUST106035,POL203148,Health,6,6,0,1621.5
CUST106035,POL203149,Property,5,1,0,1113.5
CUST105427,POL203150,Property,6,0,0,1028.5
CUST105427,POL203151,Property,5,4,0,1426.0
CUST101795,POL203152,Health,8,2,0,1217.0
CUST106824,POL203153,Health,5,1,0,1117.5
CUST106824,POL203154,Life,3,2,0,1225.5
CUST109563,POL203155,Auto,3,0,0,1020.0
CUST109563,POL203156,Property,5,0,0,1019.0
CUST105040,POL203157,Health,3,3,0,1323.0
CUST105040,POL203158,Health,4,0,0,1027.0
CUST100436,POL203159,Auto,5,3,0,1320.5
CUST100436,POL203160,Life,5,2,0,1221.5
CUST109779,POL203161,Life,5,0,0,1026.5
CUST109779,POL203162,Life,3,1,0,1121.0
CUST107775,POL203163,Auto,6,1,0,1117.0
CUST104350,POL203164,Health,7,1,0,1119.5
CUST104350,POL203165,Life,4,1,0,1124.0
CUST109477,POL203166,Life,2,0,0,1017.5
CUST109477,POL203167,Life,5,1,0,1127.5
CUST109463,POL203168,Life,3,0,1,1017.0
CUST109463,POL203169,Auto,4,0,0,1017.0
CUST103728,POL203170,Property,8,1,1,1120.5
CUST103728,POL203171,Auto,2,2,1,1213.0
CUST100841,POL203172,Life,0,3,0,1317.0
CUST109560,POL203173,Life,8,0,0,1024.0
CUST107871,POL203174,Property,3,1,0,1117.5
CUST107871,POL203175,Life,2,1,0,1117.0
CUST102793,POL203176,Life,2,2,0,1224.5
CUST102793,POL203177,Property,5,2,0,1217.5
CUST108589,POL203178,Auto,6,1,1,1127.5
CUST108589,POL203179,Property,5,2,1,1212.5
CUST106229,POL203180,Life,6,2,0,1219.5
CUST102421,POL203181,Auto,5,1,0,1119.5
CUST102421,POL203182,Auto,6,0,1,1021.0
CUST103968,POL203183,Auto,3,1,0,1123.5
CUST100517,POL203184,Property,3,1,1,1112.5
CUST100517,POL203185,Auto,2,0,0,1018.5
CUST109380,POL203186,Health,7,1,0,1125.0
CUST109380,POL203187,Health,2,1,0,1123.0
CUST101800,POL203188,Life,1,2,0,1230.0
CUST103125,POL203189,Health,1,0,0,1026.5
CUST100310,POL203190,Auto,1,2,0,1220.5
CUST107225,POL203191,Auto,6,2,0,1219.5
CUST105139,POL203192,Auto,5,2,0,1213.5
CUST105139,POL203193,Life,2,4,0,1430.0
CUST106861,POL203194,Health,5,0,0,1018.5
CUST106861,POL203195,Health,3,1,1,1116.5
CUST102481,POL203196,Health,4,1,0,1119.0
CUST102481,POL203197,Auto,2,3,0,1320.0
CUST106765,POL203198,Property,4,0,0,1015.5
CUST106765,POL203199,Health,4,2,0,1222.5
CUST103340,POL203200,Auto,5,0,0,1027.5
CUST106723,POL203201,Property,4,1,0,1115.0
CUST108221,POL203202,Auto,6,1,1,1115.5
CUST108221,POL203203,Auto,6,4,1,1428.0
CUST107726,POL203204,Health,6,1,0,1126.0
CUST107726,POL203205,Health,4,0,0,1026.5
CUST101020,POL203206,Property,8,2,0,1212.5
CUST102262,POL203207,Property,4,1,0,1121.0
CUST102262,POL203208,Property,5,0,1,1018.0
CUST108498,POL203209,Property,3,3,0,1328.5
CUST108498,POL203210,Life,5,3,0,1322.0
CUST103397,POL203211,Auto,4,0,0,1023.0
CUST103397,POL203212,Life,7,2,1,1230.0
CUST109189,POL203213,Property,4,0,0,1016.0
CUST109189,POL203214,Auto,7,2,0,1228.0
CUST105325,POL203215,Life,4,1,1,1128.5
CUST107837,POL203216,Property,5,1,0,1117.5
CUST107837,POL203217,Auto,1,0,0,1014.5
CUST108609,POL203218,Life,4,3,0,1315.5
CUST108609,POL203219,Property,2,1,0,1123.0
CUST106173,POL203220,Auto,3,1,0,1115.5
CUST105140,POL203221,Auto,6,0,0,1022.0
CUST102837,POL203222,Life,6,0,0,1029.0
CUST102837,POL203223,Property,6,1,0,1115.5
CUST107531,POL203224,Auto,9,0,0,1017.0
CUST107531,POL203225,Life,4,0,0,1017.5
CUST108734,POL203226,Property,3,1,0,1117.5
CUST105608,POL203227,Auto,2,1,0,1122.5
CUST108950,POL203228,Property,7,3,0,1321.0
CUST108950,POL203229,Auto,8,0,0,1020.5
CUST105804,POL203230,Life,3,3,0,1324.0
CUST105804,POL203231,Auto,2,1,0,1122.0
CUST104331,POL203232,Life,2,1,0,1122.5
CUST104331,POL203233,Property,4,0,0,1022.0
CUST109995,POL203234,Property,4,2,1,1225.5
CUST109995,POL203235,Health,3,4,0,1425.0
CUST107932,POL203236,Property,5,4,0,1423.5
CUST103150,POL203237,Property,6,1,1,1121.0
CUST104038,POL203238,Auto,1,0,1,1019.0
CUST104571,POL203239,Life,6,3,0,1324.0
CUST104571,POL203240,Health,5,1,1,1122.5
CUST109143,POL203241,Property,3,0,0,1022.5
CUST109143,POL203242,Auto,3,2,0,1219.0
CUST104890,POL203243,Life,4,2,0,1215.5
CUST104890,POL203244,Health,5,0,0,1020.0
CUST103684,POL203245,Life,7,2,1,1227.5
CUST104876,POL203246,Health,8,0,0,1024.5
CUST104876,POL203247,Property,5,2,0,1220.0
CUST104735,POL203248,Property,7,1,0,1114.0
CUST104735,POL203249,Health,3,1,0,1114.0
CUST103396,POL203250,Life,4,2,0,1229.5
CUST103396,POL203251,Life,7,2,0,1226.5
CUST108011,POL203252,Health,4,1,0,1127.5
CUST108011,POL203253,Auto,5,4,0,1414.5
CUST105194,POL203254,Property,6,1,1,1117.0
CUST105194,POL203255,Auto,4,1,1,1122.0
CUST107861,POL203256,Health,6,2,0,1226.5
CUST105714,POL203257,Life,0,0,0,1029.5
CUST109183,POL203258,Life,4,0,0,1013.0
CUST109183,POL203259,Auto,4,0,1,1014.5
CUST104480,POL203260,Life,3,2,0,1226.5
CUST104480,POL203261,Auto,2,1,0,1118.0
CUST104715,POL203262,Property,1,3,0,1319.5
CUST104715,POL203263,Property,3,0,0,1024.0
CUST101996,POL203264,Auto,4,4,0,1420.5
CUST101996,POL203265,Life,6,1,0,1113.0
CUST109395,POL203266,Health,6,3,0,1325.5
CUST108899,POL203267,Property,4,1,0,1128.0
CUST108899,POL203268,Health,7,1,1,1129.0
CUST106220,POL203269,Life,4,0,0,1013.0
CUST106464,POL203270,Health,3,1,1,1128.5
CUST106464,POL203271,Life,5,1,0,1129.5
CUST105654,POL203272,Life,3,1,0,1123.0
CUST105654,POL203273,Health,3,2,0,1214.5
CUST102399,POL203274,Health,5,1,0,1129.5
CUST104758,POL203275,Health,3,1,0,1127.0
CUST100689,POL203276,Health,4,2,1,1226.0
CUST104712,POL203277,Property,3,2,0,1226.5
CUST104712,POL203278,Auto,5,1,0,1123.0
CUST101294,POL203279,Auto,6,2,0,1223.0
CUST105674,POL203280,Property,3,1,0,1113.0
CUST105674,POL203281,Property,4,2,0,1221.5
CUST107247,POL203282,Property,5,3,1,1313.0
CUST104201,POL203283,Auto,4,4,0,1422.5
CUST107849,POL203284,Auto,4,4,0,1420.5
CUST107849,POL203285,Auto,4,2,0,1222.5
CUST103505,POL203286,Auto,7,0,0,1023.5
CUST103505,POL203287,Auto,5,3,0,1318.5
CUST103310,POL203288,Auto,4,1,0,1122.0
CUST108824,POL203289,Health,6,1,1,1113.0
CUST104442,POL203290,Auto,3,2,0,1229.5
CUST109208,POL203291,Health,6,1,0,1122.5
CUST109208,POL203292,Life,8,3,1,1319.5
CUST104450,POL203293,Auto,5,2,0,1222.0
CUST102249,POL203294,Property,0,2,0,1221.0
CUST101789,POL203295,Auto,6,1,1,1123.5
CUST109614,POL203296,Auto,5,1,0,1126.5
CUST103920,POL203297,Property,6,1,0,1113.0
CUST103972,POL203298,Auto,2,2,0,1224.5
CUST103972,POL203299,Health,8,0,0,1026.5
CUST100831,POL203300,Property,6,2,0,1218.5
CUST100831,POL203301,Auto,3,1,0,1124.5
CUST108700,POL203302,Health,4,2,1,1218.0
CUST103697,POL203303,Auto,2,0,1,1019.0
CUST103814,POL203304,Property,2,1,0,1123.5
CUST100860,POL203305,Property,6,0,0,1018.5
CUST100860,POL203306,Auto,9,2,0,1215.0
CUST101641,POL203307,Property,7,0,0,1020.5
CUST101641,POL203308,Health,3,1,0,1127.0
CUST106771,POL203309,Health,4,0,1,1024.5
CUST105411,POL203310,Property,7,0,0,1015.5
CUST105411,POL203311,Life,1,0,1,1024.0
CUST107739,POL203312,Health,5,4,0,1426.0
CUST107739,POL203313,Life,7,2,0,1219.5
CUST101647,POL203314,Property,6,2,0,1227.5
CUST102252,POL203315,Life,4,1,0,1122.5
CUST100084,POL203316,Auto,3,1,0,1120.0
CUST109016,POL203317,Health,3,2,0,1216.5
CUST102587,POL203318,Auto,5,1,0,1127.5
CUST106666,POL203319,Health,4,2,1,1219.0
CUST107793,POL203320,Life,8,2,0,1225.5
CUST107793,POL203321,Auto,0,5,0,1525.5
CUST107822,POL203322,Auto,6,1,1,1129.0
CUST103267,POL203323,Auto,6,1,0,1124.0
CUST104706,POL203324,Auto,2,1,0,1113.0
CUST105262,POL203325,Auto,6,1,1,1122.0
CUST105262,POL203326,Property,1,3,0,1324.0
CUST104676,POL203327,Life,5,1,0,1113.0
CUST104676,POL203328,Health,1,1,0,1123.0
CUST100969,POL203329,Property,1,1,0,1113.5
CUST101465,POL203330,Property,3,0,0,1013.5
CUST109406,POL203331,Auto,1,3,0,1317.5
CUST109406,POL203332,Health,4,2,0,1212.5
CUST103804,POL203333,Auto,7,0,0,1015.0
CUST103804,POL203334,Property,3,0,0,1014.5
CUST108767,POL203335,Property,2,2,1,1227.0
CUST100611,POL203336,Property,1,3,0,1316.5
CUST100611,POL203337,Health,8,2,0,1222.0
CUST102868,POL203338,Property,4,1,0,1120.5
CUST102868,POL203339,Auto,6,1,0,1122.5
CUST106846,POL203340,Health,3,1,0,1127.5
CUST106846,POL203341,Property,4,1,0,1118.5
CUST102880,POL203342,Auto,4,2,1,1228.5
CUST100595,POL203343,Auto,5,0,0,1019.5
CUST106504,POL203344,Health,0,2,1,1225.0
CUST108116,POL203345,Health,2,2,0,1220.0
CUST108116,POL203346,Auto,5,0,0,1020.5
CUST103052,POL203347,Life,3,1,0,1123.0
CUST104742,POL203348,Life,6,1,0,1116.5
CUST104742,POL203349,Life,6,0,0,1026.0
CUST100613,POL203350,Auto,8,1,0,1113.5
CUST100613,POL203351,Property,5,1,0,1114.0
CUST100151,POL203352,Auto,8,3,0,1312.5
CUST104888,POL203353,Health,5,2,0,1220.0
CUST109305,POL203354,Property,5,1,0,1122.5
CUST109875,POL203355,Property,2,3,0,1327.5
CUST101758,POL203356,Auto,2,0,0,1025.0
CUST101758,POL203357,Property,4,0,1,1019.0
CUST105489,POL203358,Life,4,1,0,1129.5
CUST105489,POL203359,Property,3,0,0,1016.0
CUST104662,POL203360,Life,6,4,0,1423.0
CUST104662,POL203361,Auto,1,2,0,1220.5
CUST107444,POL203362,Property,4,1,0,1130.0
CUST107444,POL203363,Property,7,2,0,1215.5
CUST108901,POL203364,Life,5,1,0,1114.5
CUST108901,POL203365,Life,3,1,0,1126.0
CUST108590,POL203366,Auto,4,5,0,1515.5
CUST108092,POL203367,Property,8,2,0,1216.0
CUST102198,POL203368,Life,5,0,0,1016.5
CUST108261,POL203369,Life,4,2,0,1226.5
CUST108261,POL203370,Property,3,1,0,1130.0
CUST107668,POL203371,Auto,3,0,0,1025.0
CUST104470,POL203372,Auto,4,3,0,1319.5
CUST103159,POL203373,Auto,5,1,1,1123.5
CUST101845,POL203374,Health,5,0,1,1029.5
CUST105417,POL203375,Auto,4,1,0,1129.0
CUST105417,POL203376,Auto,7,1,1,1124.0
CUST102662,POL203377,Health,2,2,0,1217.5
CUST107518,POL203378,Auto,4,1,0,1129.5
CUST104215,POL203379,Auto,7,2,0,1221.0
CUST104215,POL203380,Health,0,3,1,1325.0
CUST103050,POL203381,Property,3,2,0,1229.0
CUST103050,POL203382,Property,4,0,0,1027.5
CUST100230,POL203383,Life,1,0,0,1016.5
CUST100230,POL203384,Life,5,0,0,1012.5
CUST105523,POL203385,Life,3,0,1,1030.0
CUST104833,POL203386,Auto,4,2,0,1214.5
CUST104833,POL203387,Health,5,0,0,1025.5
CUST109302,POL203388,Auto,4,1,0,1127.5
CUST103164,POL203389,Auto,9,0,1,1025.0
CUST102875,POL203390,Property,5,1,0,1125.0
CUST106643,POL203391,Auto,2,1,0,1123.5
CUST107007,POL203392,Auto,1,2,0,1221.0
CUST108442,POL203393,Property,4,0,0,1016.0
CUST105372,POL203394,Auto,7,1,0,1126.5
CUST101421,POL203395,Life,5,1,0,1122.5
CUST106567,POL203396,Health,5,0,0,1029.0
CUST101562,POL203397,Health,5,3,0,1327.5
CUST101562,POL203398,Auto,4,2,0,1226.5
CUST103027,POL203399,Health,5,1,1,1129.5
CUST103027,POL203400,Property,2,2,0,1217.0
CUST102303,POL203401,Life,3,0,0,1021.0
CUST107822,POL203402,Property,3,4,0,1420.5
CUST105301,POL203403,Property,3,4,0,1426.0
CUST104064,POL203404,Property,5,1,0,1121.5
CUST100111,POL203405,Health,2,0,0,1015.0
CUST104272,POL203406,Auto,7,1,0,1128.0
CUST104272,POL203407,Property,0,0,0,1025.5
CUST106284,POL203408,Health,5,1,0,1121.0
CUST103858,POL203409,Life,2,1,1,1128.5
CUST103858,POL203410,Life,3,0,0,1025.5
CUST107319,POL203411,Life,7,0,0,1015.0
CUST107319,POL203412,Health,6,1,0,1115.5
CUST104374,POL203413,Auto,3,1,0,1128.0
CUST104374,POL203414,Auto,5,0,0,1026.0
CUST105400,POL203415,Health,5,0,0,1028.0
CUST105400,POL203416,Property,7,1,0,1129.0
CUST104947,POL203417,Health,4,2,0,1215.5
CUST104947,POL203418,Health,0,2,0,1215.5
CUST109543,POL203419,Auto,4,3,0,1324.0
CUST109386,POL203420,Property,7,0,0,1013.5
CUST109386,POL203421,Life,5,5,0,1526.5
CUST100187,POL203422,Health,4,2,0,1225.0
CUST100187,POL203423,Property,3,2,0,1213.0
CUST104285,POL203424,Auto,7,1,1,1113.0
CUST105890,POL203425,Health,1,1,1,1121.5
CUST105890,POL203426,Property,4,1,0,1113.0
CUST103871,POL203427,Life,4,0,0,1023.5
CUST103871,POL203428,Life,2,4,1,1423.5
CUST101017,POL203429,Life,5,3,0,1326.5
CUST101936,POL203430,Life,2,0,0,1027.0
CUST107625,POL203431,Auto,6,0,0,1019.0
CUST107625,POL203432,Life,7,1,0,1125.0
CUST105026,POL203433,Auto,3,1,1,1128.0
CUST105026,POL203434,Health,4,2,1,1223.0
CUST102616,POL203435,Auto,6,2,1,1222.5
CUST102616,POL203436,Life,7,1,1,1115.5
CUST106642,POL203437,Property,7,0,0,1022.5
CUST108233,POL203438,Auto,1,1,0,1124.5
CUST108233,POL203439,Auto,4,3,1,1320.5
CUST105095,POL203440,Life,3,0,0,1023.0
CUST105095,POL203441,Property,6,1,0,1124.0
CUST101923,POL203442,Auto,5,2,1,1222.5
CUST104833,POL203443,Health,7,0,0,1018.5
CUST106021,POL203444,Life,2,2,1,1230.0
CUST106021,POL203445,Auto,5,2,1,1225.0
CUST103618,POL203446,Auto,3,1,0,1115.0
CUST103590,POL203447,Property,4,0,0,1020.5
CUST102188,POL203448,Life,4,1,0,1129.5
CUST107834,POL203449,Property,7,0,0,1016.5
CUST107834,POL203450,Property,6,1,0,1115.5
CUST102509,POL203451,Health,5,2,1,1222.5
CUST102509,POL203452,Auto,4,1,0,1126.5
CUST107454,POL203453,Auto,4,2,0,1230.0
CUST109924,POL203454,Life,5,1,1,1113.0
CUST106121,POL203455,Auto,6,1,1,1119.5
CUST106121,POL203456,Auto,5,0,0,1019.5
CUST106813,POL203457,Auto,5,2,1,1217.0
CUST106813,POL203458,Health,6,2,1,1221.5
CUST108998,POL203459,Health,3,2,0,1227.5
CUST107714,POL203460,Property,4,1,0,1130.0
